Info,Anzahl
"mit Bewilligung (""Per. A. Procons."")",1
"""Altorf""",1
"genaue und ausführliche Daten gemäss E II 214, S. 1209",4
"""ab dem Wasen""",1
Pfarrer allhier [zu Männedorf],3
"genannt ""Rümpely""",1
auf Begehren des Egger Pfarrers in Gossau getraut,1
Christen,321
zu Watt im Dorf,1
verkündet 2. Juni (ein Sonntag,1
Laurenti,1
Kly Jac. Kellers sel. Sohn,1
"Nachtrag: ""Mort. den 30. Apr. 1760.""",1
Lateinische Bemerkung,1
auf erteilte Diespensation Meiner Gnädigen Herren und Erlegung einer Busse von 25 Pfund,1
"""Fysibach""",2
im Trübler,1
v. Keffikon Pfarr Gachnang im Thurgeu,1
Laurentz,57
"getraut von Herrn Keller, VDM",1
im Loohof,1
prokl. 24. April,1
Dyrauwer,1
"""aus dem Rietmülli Hof""",1
Zimmer Jogglis,1
quondam Suevus,1
"""gennant. Zürrer""",1
uß dem Langholz,1
Jörg Brünger,1
Bemerkung.,12
b. 31. Juli 1768,2
"""ab der Kirchgass"". Sein Bruder Johann Kaspar heiratet zur gleichen Zeit.",1
B. den 29. Mart. 1739,1
Hans Georg Aeberlis Sohn,1
Nuffer,1
Petri,7
Pfarrer zu Hinwil. Gemeinsames Hochzeitsfest mit Schwiegersohn und Tochter zu Hinwil.,1
Schaubingen,2
"genannt ""Wydenmeyer""",9
"""Heirechen Sohn""",1
Ulrich Schäppis Sohn,1
"Mr., Seckler",40
bapt. d. 3. 7br. 1726,1
"verkündet 7. September (sie hätten 8 Tage zuvor verkündet werden sollen, was aber vergessen wurde)",1
von Polstern der Pfarey Seen,1
"Heinrichen sel. Sohn ""von O. U.""",1
"""Nat. 1736, 23. Junii",1
Hans Heinrich Strässlers sel. Sohn,1
aus dem Huggenberg der Pfarr Elgg,1
Geörg Fridenrich,1
in der Reckholdern,1
verpfründet im Spital Zürich,1
"""bey dem Alten Schloß""",1
Erster Eintrag des Jahres,1
Ochsenwirt,5
permitt. Consist.,1
"""h. 5. cop. f.""",4
"""Josen""",1
Barthlime Holenwäg,1
außm Nool,5
Johannes Furrer,1
"Eltern: Hans Ulrich Schuppisser, Wagner und Zoller, und Susanna Bachmann",1
"""Mstr. Geörg Üelin von Brommberg aus dem Markgräfischen""",1
"""ab Wolffhalden, Abbenzeller Land""",1
auf Befehl von Herrn Eherichter Hans Jakob Breitinger,1
"""Wismar""",1
B. den 26. Jan. 1732,1
"getraut zu Witikon (""Wydikon"")",1
"in der Saagen. ""Er wibte u. si dienete zu Baasel""",1
Hs. Jac. Markstahler in der Halden,1
getraut zu Bergzabern,1
"getraut zu Zürich beim Fraumünster (""Cop. Turici beym Fr.Münster"")",1
aus der Graben bei Hausen,1
ab dem Geretschwyl,2
Baptz. den 31. April 1719,1
dermahliger Schmied zu Unterhittnau,1
des Batt Küffers Sohn,1
"getraut zu Henau (""Hänau"")",1
Wagner im Spital,1
"""Hettenschweil der Pfr. Dußnang im Thurgäü"", Beisäss zu Frauenfeld",1
"Ist von H. Ehrichteren ufgschlagen bis uff den 7 Tag Meyens.""",1
ab dem Heitersperg der Evangelischen Gmeind Diettiken zughörig,1
"Verkünddatum. ""Dies[e]r wohnt auf dem Rietli als Lähenmann bey Hrn. Casp. Fehr bey der Grünen Zinnen.""",1
Sein Bruder Peter Temperli heiratet am 24. Nov. 1739 (nachfolgender Eintrag).,1
in der Seyten,1
Margstahler,1
in Mülenen,1
"Verkünddatum. Als Datum steht ""den 24ten 9br."", neben den Tauf- und Todeseinträgen vom September. Auch vom Wochentag der Verkündung und von der Abfolge der Einträge her muss es sich um den Sept. handeln.",1
Knecht,5
Heinrich Iringers Sohn,2
uff dem Albis,1
nat. 4. Nov. 1746,1
Baumanns,1
b. 23. März 1769,1
nat. 11. Mai 1773,1
"""Sihe 1763 no. 5"" [11. Okt. 1763]",1
N. 7. Nov. 1763,1
Hs. an der Egg von Wattweil aus dem Toggenburg,1
"getraut zu Wangen. ""NB. Dise beyden Paar wurden nicht in der Stadt cop., sondern hier, weil es Samstag u. Sontag einen mehr als 2 Schuh tiefen Schnee wurf, daß Montag Morgen keine Bahn ware u. also nicht in die Stadt kommen konnten.""",2
Diethelmen sel. Sohn,1
Ottenbach us dem Fryen Ampt,1
Bapt. 23. Xbr. [17]70,1
"Eltern: Rudolf Erb, ""Küffer Rudi"", und Barbara Steiner",1
"Hintersäss zu Zürich [Proselytenprotokoll 1739-1748 (E II 332), S. 11 (16. Mai 1741): Heinrich ""Gäßer"" von ""Freyburg im Üechtland"".]",1
"ab Buttenau, der Pfarr Kilchberg",2
Barthli Usteri v. Erlibach,1
"Amtmann zu Winterthur (""allhie"")",1
Stetrichter,4
viduus. Am gleichen Tag heiratet seine Tochter Anna Wohlgemuth.,1
Brotvater,2
Otelfingen,1
von Wattwyl im Toggenburg,1
jez im Mönchswejer,1
"""Gißi""",1
Mr. [Vorname fehlt],1
"getraut am 18. Nov. um 8 Uhr, ohne Predigt, ""vor genugsamen Zeügen"", mit Bewilligung des Ehegerichts",1
"Jörg. Sind nach der Trauung geschieden worden, weil sie von Kaspar Kym schwanger war.",1
Bapt. 8. Jan. 1757,1
"Witwer (""Veuf"")",1
"Sonntag nach Trinitatis. Am gleichen Tag heiratet sein Bruder""Walty"" Studer Margaretha Schwab.",1
Fiez,11
Hans Hellers sel. Sohn,3
"Hans Rudolff [Hotz] von Oberhittnau, jetz an der Sihlbrugg bey Wiedikon",1
mit Bewilligung des Ehegerichts in Männedorf getraut,1
In die proximo post festum Paschalis [Ostern fiel auf den 15. April],1
Mr. Jakobs des Strumpfwebers,1
Gaberli,2
des Z[im]merm[ann]s. sel. ältere ehel. Sohn,1
"Pfarrer zu Amriswil (""Amrischweyl"")",1
"""cop. h. mt. 6.""",7
Josue Schryber,1
von OberEndingen der Pfarr Tägerfelden,1
Bapt. 24. VIIIbrs. 1762,1
Mager,1
"getraut zu Bolligen (""Bollingen, bey Bern""",1
Ulrich Fehren Sohn,1
Herrn Baumeisters beim Hirschen Herr Sohn,1
"""von Weiler""",1
Schmid[h]ansen s. Sohn,1
Isacen,1
verkündet 9. Det.,1
"verkündet 3. Juli. ""Er hat fyn geantwort[et].""",1
getraut zu Thalheim an der Thur (mit obrigkeitlicher Bewilligung,1
"Imo [primo] cop. 18. Juni 1787""",1
von Dortmund,1
des Regiments und Pfleger der Lobl. Zunft zur Schiffleuten,1
Müller zu Trichtenhausen,1
"genannt ""Schickle""",1
"Michel Gotti, ""Wyrtenb.""",1
Gipser,3
Kleinhans Marunen sel. Sohn,1
"""des Ehgr. Mstr. Joh. Sohn""",1
Weißhalder,1
beide get. 1760 im Januar,1
N. 11. Sept. 1755,1
Hans Haslers sel. Sohn,1
abm oberen Ratlisperg,2
aet. 70,4
Jösel,1
Vicarius zu Kilchberg,1
"aus'm Hintern Berg, der Pfr. Horgen",1
aus dem Grischheü,1
abm ob. Albiß,1
"""Vicarius im Kurzdorf""",1
ab Dunkelwies,5
Albanus Koler,2
Hans Schmid von Kempten,1
Hans Geörg Stengeli von Dutlingen im Wittenbergischen,1
Amtsrichter und Ehgaumer,1
geboren 1. April 1765,1
"Heinrich Schneebelis sel. Sohn ""gnt. Mülle-Heinis""",1
[bapt.] 5. Jan. 1721,1
"Sohn des Pfarrers von Henggart (""mein Sohn""). ""Er starb 12. 9ber 1714 an einem hitzigen Fieber in Zürich.""",1
N. 19. Mart. 1771,1
Schärrhanslis Jacoben,1
"getraut zu Schaffhausen von Herrn Hans Martin Peyer, Pfarrer im Münster",1
verkündet 18. Apr.,1
Jacob Gilg Weißen,2
"Marti Wirt, Düchel",1
11. 9br.. Der Dezember ergibt sich aus der Reihenfolge und dem Trautag (Dienstag).,1
Bapt. d. 20. 8b. 1692,1
Heirechlis des Judenpauren s. Sohn,1
von Eichberg im Rheintahl,1
Mondursch[ein]. 155,1
"Herr. ""Herr Ernest Heinrich Däniker predigt Joh. 3."".",1
"Schuhmacher (""Schum."")",7
auf dem Morschwand,1
teste D. Diac. Abbat.,1
Schulmeister zu Dägerlen,1
"""im Schmittenhaus",1
Hans Lüpolt Keller,1
ab dem Riett,1
getraut zu Höngg. Sein Bruder Andreas Furrer heiratet am gleichen Tag in Höngg.,1
alt Kirchenpfleger und Richter,1
"mit Bewilligung getraut. Er hat angelobt, der Gemeinde ""kein Beschwerd"" zu machen.",1
Reichhart,1
"Medicus practicus (""M. pr."")",1
Hensaler,1
"sie wünschten am 30. März verkündet und am 1. April getraut zu werden, was ihnen der Pfarrer ohne Erlaubnis nicht zusagen wollte.",1
Lang Jaglis sel. Sohn,1
verkündet Horgen 19. April,1
"Mr., Dreher (""der Treyer. P[ater].""). Sein Sohn, Mr. Hans Ettspühler, Dreher, heiratet am 16. März 1635.",1
Eintrag zwischen 20. Juni und 12. Dez.,1
aus dem Schloss Hegi,1
"quondam Pontificius, nunc per Dei gratiam orthodoxus, ex Toggia",1
der dritte Ochsenwirtssohn,1
Bartli Boumgarter,1
"""Würster""",1
bapt. den 18. Januarii 1725,1
Jörg Mugglin,1
"auß der Au der Pfarr Zell. Die Braut ist von Neschwil, ""da auch er als Burger sein wird.""",1
im Turbenthal,1
"Sigtz, Meister",1
"alt Zürichbott (""alt Z. B."")",1
Lienhardtt,2
Hanns Fritag,1
Bürger zu Winterthur und hier,1
"Jacob Islers des Bauren zugenant Ölers Sohn. ""NB ex permissu D. Past. Zellensis copulati""",1
"Obristleutnant (""Jr. Obr. Leüten."")",1
"""an der Straß""",1
Rheiner,2
beyde von Wyl bey Rafz,1
b. 22. Maji 1774,1
Eintrag zwischen dem 3. März und 3. November,1
a. d. Rdr.,1
ab dem Horger-Allment,1
auf Heusberg,2
"""v. Bubiken""",1
"zweiter Eintrag im neuen Band (E III 47.2, S. 514) ohne Angabe des Trauortes Zürich",1
Burkharden lediger Sohn,1
p. t. Schmied zu Dällikon,1
Boolin,1
Fridlis Hanßen Sohn,1
Schmid oder Vollenweider,1
Gilg,129
"Steinmetz, aus dem Berner Gebiet",1
"Landrichter (""LR"") Hans Jakob Bosshards Sohn",1
"Seckelmeister (""Sekm."")",2
auf dem Gubel,1
"""aus dem May-Winckel bey Wappenschweil, der Pfarr Bäretschweil""",1
"""Pfaw""",2
Niericher,1
"verkündet 25. Februar, getraut zu Bassersdorf",1
von Eüstr.,2
Marthi Hagenbuch,1
Hanß Joog,2
nat. 30. Juli 1754,1
"getraut im Hirzel, um 10 Uhr (""h. X."")",1
Sind im Sood zu Leimbach,1
Melchior Lysch,1
"Felix Gull, Forster, von Hegnau, der Pfr. Gutenschwyl, Viduus",1
"getraut zu Aeugst am Albis (""auff Aügst"")",2
alt Schreibers Sohn,1
Berneten,1
sesshaft zu Hochfelden,1
erwählter Pfarrer zu Pfyn,1
Bapt. 10. Merz 1760,1
Eintrag zwischen dem 17. Mai und 20. September,3
"getraut mit Bewilligung (""cum permissione"") [Neubürger zu Räterschen 1806]",1
"""recommendiert auch von Zürich von Herren Gramm. Gessnero""",1
wohl auch von Aarau,1
"""Frater pastoris""",1
Rustici filius,1
Maaser,2
"""des Gabrielen-Schneiders""",1
B. 1. Jul. 1764,1
"von Flims, aus Grau-Pündten",1
des Ablesers Son,1
Vog[t]s Heiris sël. Sohn,1
Schlettstatt us dem Elsaß,1
promulgiert,1
getraut zu Wollishofen. [Die Abschrift (VIII.C. 25.) gibt zusätzlich: Herrn Verwalters im Waisenhaus Herr Sohn.],1
"mit Bewilligung der Spitalpfleger (""conc. DD. Curatt. Xenod."")",1
"""Copul. zu [Lücke]""",1
"Pauli Bossharden Sohn ab Heiletsegg (""Heidelsegg"")",1
"Schiffmann (Nauta"")",1
Pfarrer zu Wil,1
"b. 1774, 9. Jan.",1
Gotlieb,1
Curet Fust,1
"nat. 1660, 15. Juli",1
b. 21. April 1737,2
"Georg Heinrich Magen, ein Schottländer, und Susanna Ursula von Ulm""",1
"Heinrich Winklers (""Schnyder-Heigel"") sel. Sohn",1
Schustergeselle,2
N. 4. Oct. 1774,1
"Tomann Küng, Witwer (""ein Wytling"")",1
"von Hermisried, der Pfarr Goßau",1
N. 10. Jan. 1760,1
Bleg Felix,1
"""cop. f. m. Pr.""",1
B. den 4. Apr. 1706,1
"Zurichter (""Zurychter"")",1
Gäbharden Sohn,1
"Ehe eingeführt durch den Helfer,da der Pfarrer im Girenbad weilte.",1
N. 21. Sept. 1755,1
Günther,6
"""ab Obergwinden""",1
Trauung vom 18. auf den 25. April verschoben.,1
"""vom Steinernen Feld""",1
"""Testis D. Vinc. Paravicinus""",1
gebürtig von Volketswil,1
von Weyl ab dem Raffzer Feld,1
"""Test. D. Abbatissanus""",1
N. 11. Mart. 1749,1
Schulm[eisters].,1
Hans Yten gnt. Hußhalter der Jung,1
"Promulgati at non copulati Conjuges. Praematura mors vetuit copulationem.""",1
Abraham Spängler us dem Turgeü,1
"Eltern: Hans Konrad Huber, Wächter, und Anna Peter",1
Hansen sel. auf Schindlet,1
"Baschlin, ""von Helffenschwyl""",1
getraut zu Lustdorf,11
aus dem Herrliberg der Pfarr Goßau,2
Watt uß der Pfarr Rägenstorff,1
ex jussu Rev. Di. Past.,1
Holers Sohn,1
"zweimal eingetragen, einmal mit Datum und Herkunft ""Niderohringen"", einmal mit Herkunft Ohringen",1
v. Cappel der Pfr. Elgg,1
"""im Schluhen""",2
"Heinrichs sel. ""gnt. Schweizer""",1
"Bewilligung von Präsident Landis, sich an einem beliebigen Ort trauen zu lassen",1
"Mr., Pergamenter",4
Rudolfs sel. lediger Sohn [Monat (Juli oder August) aus dem Wochentag der Trauung erschlossen],1
Blümlis,1
"geschieden (""abgscheidner"")",1
"viduus. ""Hoc conjugium post paucos annos iterum separatum fuit.""",1
"genannt ""Kimpfel""",2
"Caspar Yslers ab Eychlen Sohn, des Sattlers Bruder. Datum der Abmeldung der Braut.",1
"viduus [späterer Eintrag],""gt. sBuben""",1
cop. h. 10.,2
Chorherr,6
"von Oberjesingen, Herrenberger-Oberamts, im Hochlöbl. Herzogthum Würtemberg",1
"""Vicar. fil[ius]. meus""",1
Eintrag vor dem 11. April,1
"verkündet 22. Mai. ""Er hat zimmlich geantwortet"".",1
Suntag vor Purificationis Marie,1
"getraut zu Dietikon (""in der Kinderlehr"")",1
b. 8. Febr. 1711,1
Sie war hochschwanger. Sie wurden am Samstag-Morgen nach dem Gebet kopuliert.,1
Eintrag zwischen 31.März und 11. Mai,1
Vindanus,4
bapt. d. 29. Xbrs. 1754,1
Administrator,1
"Heinrichen sel. Sohn ""aus dem mitleren Räbstal""",1
"getraut zu Markirch (""Maria Kirch"")",1
Herr Hauptmann und Landrichter Heinrich Wasers Sohn,1
"genannt ""der Pfläger""",1
"mit Erlaubnis des Pfäffiker Pfarrers in Fehraltorf getraut ""um ihrer mehreren Kommlichkeit willen""",1
"von Hochfelden, Burger in Zürich",1
Hans Heinrich Aepplis des Schmieds Sohn,1
Cop. h. 7. f. M. Pr.,4
Herr-Wäg,1
Heinrichen des Glasers und Feuerhauptmanns Sohn,1
abm Bergli,1
nat. 18. Okt. 1739,1
der Pfarr Goßau,1
v. OberSchwerzenbach,1
"""H. Hans Huser"". Eintrag im September, dabei moderne Bemerkung, dass der Eintrag zum Oktober gehört.",1
Bartli Kugler von Arben im Algöw,1
"getraut zu Bassersdorf, mit Bewilligung des Ehegerichts",3
alten Capellenpflegers,1
fratres. Sein Bruder Jaskob Ernst heiratet am gleichen Tag.,1
Mr. Kaspar Baumanns des Schmieds Sohn,1
Praec. filius,2
N. 10. Nov. 1771,1
N. 8. Aug. 1756,1
Bleistiftnachtrag: nat. 12. Juli 1740,1
"getraut zu Basadingen (""cop. Basadingae ex permissu Superiorum ob praematurum concubitum"")",1
Urfaall,1
Trauung auf schriftliches Anhalten des Wiesendanger Pfarrers,1
NB. Diese zwo Personen sind der Gmeind ohne Nachtheil als Frömit Bewilligung des Ehegerichts umb ihrer beseren Glëgenheit willen copuliert worden.,1
ab fehr Waltsperg,1
Diakon von Wald,1
getraut bei Sankt Peter. [Die Abschrift (VIII.C. 25.) gibt zusätzlich den Trautag 7. November.],1
Maurer Oschlis Sohn,1
Wenzikon,1
Pfarrer der Gemeinde Uetikon,1
Trauung in Birmensdorf mit Bewilligung des Ehegerichts,1
abm Than,1
Wolf Friedrich Mëbs von Joxheym auß der Marggraaffschafft Anspach,1
getraut in Zürich,9
im Neügütli,4
"Jörg, ""uß der Baregg""",1
Bruggbach,3
"genannt ""Gsellenmann""",1
"von ""Wimmenouw""",1
Jörg Lyß,1
Bleistiftnachtrag: Zweite Ehe,1
Hans Jaggli,2
Keine Trauung. Jakob Eglis Sohn,1
comm. 1764,1
"getraut zu Zürich (""Tig. inaugurati"")",1
erstes Kind am 25. April 1697 getauft,1
Ortsangabe Gupfen,1
"getraut zu Dietikon (""in Catech[isation]."")",2
Schein erteilt an Elisabeth Frei,1
Leutnanrt,1
Ehgaumer Hans Häberlings Sohn,2
"""Ry[c]h""",1
Hußrat,1
von St. Gallenkirch,1
"""deß Lobl. Gerichts allhier""",1
Alten Baschion Steiners Sohn,1
Pfarrer zu Rifferswil,1
wohnhaft zu Männedorf,4
getraut zu Steffisburg (laut Hochzeitschein des dortigen Pfarrers),1
am 21. Dez. 1751 vor Ehegericht von Susanna Lüssi geschieden,1
"von S. Antoni""",1
"Heinrich ""Dorners"" sel. lediger Sohn",1
Schneidergeselle,14
Michel Langhansen Sohn,1
verkündet 20. Juni,29
zu Zürich beim Grossmünster getraut,1
"Heinrich Schmiden ""gnt. Wetti-Heirchen"" Sohn",1
aus dem Tiefenhof,2
Urschleten Hannsen Sohn,1
ab dem Tobelhoff,1
"getraut zu Dietikon, ohne Schappel und Kranz",1
natus 8ten Martii 1685,1
prokl. 9. März,1
Jakob Ammanns Sohn,1
Clyjagg Tendlicker zu Holfluw,1
"von Adlischweil, der Gemeind Kilchberg",1
"Christoffel. Wohnen und halten sich in der Au auf, die nach Wila im Turbenthal gehört.",1
Witwer der Elisabeth Spörri,1
des Hauptmanns Sohn,1
"getraut zu Gsteig (""daselbst"" getraut)",1
"""von Öhrlingen der Pfr. Andelfingen""",1
von Hof der alt,1
der Kleine gnt.,1
"getraut 29. Okt. um 7 Uhr (""h. 7."")",1
"getraut von Herrn Diakon Bachofen am Samstag im Abendgebet, wegen frühzeitigen Beischlafs",1
am Samstag getraut (frühzeitiger Beischlaf),1
im Schwader in der Pfarr Uster,1
aus dem Grüt,4
"getraut zu Russikon ""den 31. Herbstm."" [recte 24. Sept.]",1
Miles. Sie wohnen zu Gräslikon.,1
"Schneider (""Sart."")",39
Schmuklis,1
"Hans Konrad Blickenstorfers sel. Sohn ""in der Bätbaur""",1
"durch die Gnade des Rates (""Ind. Ampl. Mgrtu."")",2
Nat. 6. 8bris 1713,1
"""in 3 gradu Consanguin., quorum Avi fratres fuerunt.""",1
in der Leigrub,1
"""des Klein-Deyaßlis sel.""",1
im undern Gfäll,3
14 Tag vor Wiehnacht,1
"""H. Tobias Buchman""",1
v. Kilberg,1
"genannt ""Stein-Hower""",1
von Uzenwyl,4
ex permissu Consist.,6
mit Zustimmung von Herrn Diakon Lavater,1
"Nachtrag: ""Mort. den 13. Febr. 1798""",1
"Sigrist (""der Sigerst"") zu Wildberg",1
"getraut zu Witikon (""auff Wydickon"")",1
"""von Höhen Gwiel""",1
"getraut zu Mülhausen (""in der Kirchen zu Müllhaußen"")",1
"Jakoben Sohn ""bey der Sagen""",1
Davids Sohn,3
Gerichtsvogt,44
"""beyde der Pfarr Gachnang""",1
"Eltern: Konrad Fisler, Weber, und Barbara Baur sel.",1
nat. 1. Dez. 1759,1
Wacht Mstr. sel.,1
im Münchhof,1
Suas nupt. celebrarunt Hinnwylae 29. Novemb. Convivium nuptiale agitabatur Bossiconae.,1
b. d. 19. May 1725,1
Hans Jakob Ritters Sohn,4
"v. Itschnen, bapt. in Uetiken",1
verkündet 16. Febr.,60
bapt. 24. Oct. 1751,1
verkündet 16. Febr-,1
nat. 4. Nov. 1741,1
"""Rog. D. diac. ad Sp. S.""",1
Beklis,1
Niclaus Schryber,1
"von Buch, der Filial Üßlingen",1
in der unteren Alt-Hoß,1
nat. 18. Jan. 1728,1
b. d. 8. Mart. 1763,1
Witwe des Blasius Vaterlaus seit 12. April 1781,1
Lienhart Bollhamer uß dem Augstal,1
sesshaft zu Dinhard,2
"den 11. Germinal 1798""",1
"Herrn Hauptmann Hans Rudolf Wisers, Landrichters und Gerichtsschreibers, Sohn",1
Chill.,1
von Götzenwyl,1
"getraut in Buch am Irchel, um Kosten zu sparen",1
"getraut im Hirzel (von Diakon Pfenninger beim Fraumünster, Salomon Pfenningers Bruder, am 8. Februar, seinem Namenstag)",1
auf Heiletsegg,1
Michel Straser,1
"genannt ""Heschler""",1
b. d. 22. Jun. 1766,1
aus dem Bleicherweg,2
David Rych von Aldenberg von Zofingen,1
"getraut zu Schaffhausen ""ihrer Komlichkeit wëgen""",1
"Zeugen: Konrad Stolz, von Desibach, Anna Weilenmann]",1
"""Liechtli""",5
Bat Ludi,2
Wirt zu Weiningen,2
B. den 20. Febr. 1718,1
Wundarzt,10
auf der Schleipfe,1
Seckelmeisters fil.,1
Bemerkung zur Braut von Pfarrer Oschwald in Illnau mitgeteilt,1
nat. 1. Nov. 1745,1
Landrichter und Unterschreiber Müllers unehelicher Sohn,1
Coetuales,9
Doliarius,1
Kirchmeier Rudolf Pfisters Sohn,1
Hans Wolfensbergers sel. Sohn,1
filius,2
verkündet 18. August,4
Wannenmachers,1
"Nachtrag: ""mort. den 9. 8br. 1758.""",1
"später angebrachte Bemerkung: ""hält sich in Bern auf",1
"getraut zur Frühpredigt, aus Erlaubnis des Rats",1
Deus nobis ubertim benedicat.,1
sesshaft im Loohof,1
im Neuenhof,1
"getraut zu Henggart (""Henkerth"")",1
Hans Hüwruß,1
"zweite Ehe (""hett Hochzyt ghalten widerum"")",1
geb. 13. Xbr. 1767,1
Happerschwil aus d. Gemeind Langen-Rikenbach,1
Herrn Leutnant Hans Jakob Peters Sohn,1
der alt imm Rad,1
"getraut um 8 Uhr (""h. 8."")",6
viduus und Mesmer,1
Vater: Heinrich Erb,1
"Hans Jacob Boßer, Burger zu Dießenhofen",1
Verwandtschaft im zweiten Grad,1
zur Linden,1
us der Äschouw,1
"getraut zu Den Haag (""Siehe Tauf- u. Copulat.-Schein"")",1
"""Joan. Jacob""",1
Nachtrag: + 22.8.1808 (begr. 25.8.),1
"Mr., Chirurgus in Bassersdorf",1
"Eltern: Heinrich Fehr, Weber, und Anna Peter sel., beide von Berg am Irchel. Seine Schwester Anna Fehr heiratet gleichzeitig Jakob Baur.",1
"Papierers (""Papeyrers"")",1
Oschwalden,1
Herrn Leutnant Johannes Wasers in der Talmühle Sohn,1
Kleinheine Kuhn uß dem Thal,1
im Sack der Pfr. Hittnau,1
Vögten Schneiders,1
Reißl,2
getraut zu Thurnen schon am 30. Dez. 1796,1
Not. Per dotem 125 lb.,1
Mathyß Wäckerli,1
"Pfarrer zu Teufen (""Pf. zu Teüffen Abentiss."")",1
uff der Wuerütti,1
ab dem Hörnli aus der Pfarr Fischenthal,1
b. 3. Mai 1711,1
Sprecher Curis im Güdschi,1
"Heinrichs ""aus dem Mitl. Rebst.""",1
Mit Bewilligung des Pfarrers zu Höngg.,1
war von Kemmelbach uß dem Toggenburg,1
alt Wachtmeister und Ehgaumer Jakoben Sohn zu Kappel,1
Landschreibers Sohn zu Lenzburg,1
getraut mit Bewilligung des Präsidenten des Distriktsgerichts Winterthur,1
"Carl Ludwig du Bois, der junge von Rolles, aus der Watt",1
"""conc. et cop. Hrn. Jac. Wäber"", VDM",1
im Oberdorf,2
"""frater nuperi sponsi"". Sein Bruder Hans Georg Laufer heiratet am 23. Jan. 1720 (vorhergehender Eintrag).",1
Zalte Einzug,1
das Ehegerichtsprotokoll (YY 1.91,1
von Ober-Endingen,1
in der Unteren Cluß,2
Ustery,1
"Heinrichs Sohn ""im Eigi""",1
"""Heuser""",1
Geschirrfasser,1
"Heiri Nievergelt, Jageli Nievergelten, Jagels, Sohn",1
Heinrich Bleulers sel. Sohn,2
Teste D. Klinglero,1
Joannes Heinrichus Buchmann,1
"nachträgliche Bemerkung: ""viduus, 1mo cop. 21. Apr.1640.""",1
Johan Anthoni Günthert von Bremen,1
b. 15. Juli 1731,3
Bauren Matthyßen,1
von Berlischwantz,1
b. 24. Jan. [17]71,1
zweimal (auf sich folgenden Seiten) mit gleichem Datum eingetragen,1
Andr.,2
neu erwählter Pfarrer nach Kyburg,1
"Heinrich Spalingers ""genant Keiser"" Sohn",1
Wolff Huggeberger Schwytzer,1
Rog. D. Diac. ad Spir. S.,1
Joh. Hein.,4
getraut um 8½ Uhr,1
"aus dem Menzengrüth, der Pfarr Wisendangen",1
von Eger,1
Ackert,2
bapt.den 8. 8tobr. 1705,1
getraut zu Feuerthalen,79
Hans Jacob Weickhart uß der Pfalz,1
bapt. 16. April 1765,1
"""von Weil""",1
den 7 Vendemiaire / 28. 7brs.,1
des Gerichts,6
ausm Gsteig,2
"getraut zu Donatyre VD (""cop. Donnatire im Welschbernergebieth"")",1
verkündet 16. Febr,1
3 Pfund 9 Schilling der Kirche,1
Müllers sel. ältester Sohn,1
"getraut zu Zürich (""Z. cop."")",1
"""Jagli"" Voglers sel. Sohn",1
"""Hüsser"" beim Taufeintrag des Sohnes Hans Rudolf am 12. Januar 1641 (E III 125.3, S. 158)",1
Geken Burris,1
"""im Oberen Gfäll""",1
Joßen Hanßelis Sohn,1
von Gachlang,1
"Mr., Sattler Peter Ritters sel. von ""Egel in Braunschwyg"" Sohn",1
Hs. Geörg Bänz,1
Randnotiz: + 13.12.1785,1
"getraut zu Basadingen, mit Bewilligung des Ehegerichts",1
Mr. Heinrich Flucken sel. Sohn,1
"im Väld, aet. 26",1
Randnotiz: + 22.4.1826 (begr. 25.4.),1
ab +len,2
Niclaus Gümel von Rieden,1
Probmeister,1
Sein Vater Hans Fröhlich heiratet am gleichen Tag.,1
getraut zu Zürich bei Sankt Peter (in der Frühpredigt),4
"""von Med.""",1
Gerichtsschreiber. Ohne diese Bezeichnung ein zweites Mal mit gleichem Datum auf S. 142 eingetragen.,1
Jag Pay,1
"""Jörg""",29
Hermann Güttingers des Weibels Sohn,1
Employe aux liquides de l'Armée du Danube,1
Jeronimus,3
Klijagli Bleigenstorffer,1
des alt Wächters sel.,1
N. 19. Febr. 1764,3
Wasenmeisterknecht,1
"getraut zu Affoltern bei Zürich. ""Diser Bär hat die praestanda nicht bezalt, und sich zu Theil. auskauffen laßen, hiemit ist er kein Kirch-Genoß mehr zu Wyßl. und kein Gemeindsgenoß mehr zu Theilingen.""",1
"""aus dem Pfaffenberg""",3
Wagenheiri,1
"Ludi, ""Jagli"" Kleiners sel. Sohn",1
b. 15. Juni 1732,1
getraut in Thalheim an der Thur ohne Vorwissen des Andelfinger Pfarrers.,1
"Herr Rudolf Frey, junger Kaufmann von Lindau am Bodensee",1
in Zürich getraut,1
"folgt auf den Eintrag ""Hans Keller nepos"".",1
Schlossers Sohn,5
von Kilchberg im Thurgöw,1
Bersing,2
"Herrn Pfarrers [Hans Felix Groben] Sohn von NiederHasli (""Haßlen"")",1
b. d. 16. Aug. 1713,1
Jung,9
Hans Schlüßer von Lustorff,1
von Waltalingen,1
"""H. Rudolf Kilchsperger""",1
Maurer und Ehgaumer,1
"Jakob Schwarzen, Dorfmeiers, Sohn",1
b. 4. Febr. 1749,1
aus dem Rohr,2
so als Lehrbub bey seinem [Katharina Mathis'] Vater gestanden,1
Sie wurden wegen der Abwesenheit des Witiker Pfarrers am 30. Sept. von Herrn Heinrich Weber (VDM) getraut.,1
Bapt. 30. May 1762,2
"""auf Laubegg""",1
sesshaft zu Hottingen als Lehenmann,1
