Info,Anzahl
Text: Matth. VI. 33.,4
von Clingnow,1
"Eltern: Josef Kappeler, Anna Jucker",1
Tonis Tochter. Er sollte zuerst noch auf die Wanderschaft. Umfangreiche Bemerkung.,1
"""v. Blumetshalden der Pfr. Dätleken""",1
v. Wyningen gleicher Pfar,1
fratris filia,1
"sie hat, ""eh ich Pfahrer zu Dietl. war, sich sehr übel gehalten, aber hertzl. Reü und Laid darüber getragen und biß in das 6te. Jahr zu Wipkingen und sich daselbsten, so vill mir in Wüßen, wol und ehrl. gehalten"".",1
Clausen,1
Eltern: Andreas Altorfer und Anna Hintermeister,1
b. 7. Nov. 1756,1
baptiz. d. 7. 7br. 1761,1
Bapt. 28. 7bris 1755,1
Elm us Glarus,1
bapt. d. 17. Martii 1737,1
b. 30. Jan. 1770,1
B. 1688,1
Thomen Häberlings sel. Tochter,1
auß dem Müllikraa,1
auch von Eglisauwh,1
Othmasingen außm Bernergebiet,1
Nat. den 1. Oct. 1748,1
"""Conc. et cop. Hr. Kitt V.D.M. Sponsae Frater. T[ext]. Ps. III:22.""",1
"Eltern: Ulrich Weiss, Regula Wegmann",1
bapt. 14. Merz 1763,1
ab dem Wasen der Pfarr Niederweningen,1
b. 10. Oct. 1756 zu Stäfa,1
"""eines Proselyten Tochter zu Dietikon""",1
"Text: ""Exod. XV.26 b.""",1
nata 27. Febr. 1735,1
Wyrtt genambt Källeri,1
Witwe des Johannes Reutimann,1
B. den 12. 9bre 1725,1
Wolzumuth,2
nat. den 21. July 1740,1
"nata 1748, 13. 8br.",1
"""nat. den 22ten 7br. 1689""",1
"Bleistifteintrag: ""Virg. vitia[ta].""",1
bapt. 27. Herbstm. 1778,1
[B.] 24. Aug. 1710,1
"""von Weyeren der Pfarr Aadorff""",1
"""von Neüaltdorf""",2
nata 1695 den 16. Febr.,1
Schärz auß dem Bernergebieth,1
bapt. den 16ten Mei 1726 [recte 1723],1
Witwe des Mr. Ezechiel Böschenstein,1
Vyt Flachmüllers sel. Witwe,1
"Jak. slgen. ""Huic sponso spurius post promulgationem baptizatus est.""",1
bapt. den 3. Sept. 1741,1
aus dem Tobel,3
bapt. den 20. Xbre. 1752,1
bapt. 2. Mey 1715,1
"nat. 1774, 13. 9br.",1
get. den 20. Augstm. 1744,1
auß dem Schneit,3
"Bapt. 1722, 1. Xbr.",1
"Witwe des Martin (""Marthi"") Meister",1
"Felix Kellers, gewesenen Stillständers, Tochter",1
bapt. 12. Maj. 1704,1
"""v. Seeb der Pfr. Bülach""",1
Seckelmeister Heinrich Kägis Tochter,2
Heini Peyers Tochter,1
"""vom Riedthof der Pfarr Nefftenbach""",1
"Tochter des Klotener Pfarrers (""Filia mea"")",3
am Väld,2
"Eltern: Kaspar Baumann, Frau Susanna Bachofner",1
get. d. 25. 9br. 1770,1
Strauschneiders sel,1
"""ob praematurum coitum""",1
N. 17. Maj. 1763,1
Datum des Tauf- und Dimissionsscheins,43
Klyvre,3
von Affholtern jenseit des Albis,1
Schybler,1
nat. 23. Juli 1777,1
Bauren Heiris,1
Stäffens Tochter,1
Jos Baumanns sel. Tochter,1
ußm Turbenthal,2
nata die 24. Xbr. 1741,1
b. Jun. 1721,1
"""Fenser Ulis sel. Tochter""",1
"Eltern: Hans Jakob Schuppisser, Weber, und Elisabeth Kellermüller",1
"Im Ehebuch der Predigerkirche heisst sie ""Basler"".",1
"Eltern: Jakob Herter, Richter und Seckelmeister, und Anna Arbenz sel.",1
Anna Grüterin ab Eggen,1
Yperg Pfr. Seen,1
"von Schlat, bey Dießenhofen",1
"Hans Heinrichs, Amtsrichters und Weibels",1
Nat. den 13. Maji 1753,1
nat. 1755 den 9ten Febr.,1
uß der Pfarr Vischtal,1
"""von Hemis Hofen, bey Stein""",1
b. 23.Octob. 1746,1
nata den 27. Jul. 1732. Erlegte an die Kirche 10 Pfund.,1
"""aus dem Wyl""",1
bapt. den 14. 8bris 1753,2
"""an der Siel""",1
Ulrech,1
Späk,1
Baptiz. die 5. Junji 1718,1
sesshaft zu Wiedikon,2
Witwe des Jakob Isler,1
Reg. Bär,1
get. den 5. Xbre. 1762,1
aus der Au,1
Eich auß der Herrschaft Wülflingen,1
bapt. 11. Feb. 1703,1
bapt. 13. Jan. A°. 1737,1
bapt. 12. 7brs. 1773,1
nata d. 23. 8br. 1703,1
Thomas Merkis sel. Tochter,3
"[bapt.] A°. 1691, d. 15°. Martii",1
[bapt.] 17. Nov. 1726,1
baptiz. 27. Nov. 1718,1
baptiz. den 25. Julii 1717,1
Seiler Johannesen Tochter,1
Röüstin,1
getauft den 2ten 9br. 1718,1
Bapt. d. 18. Apr. 1717,1
ohne Kranz getraut,1
Bleistiftnachtrag: + 5. Feb. 1814,1
"""obiit ao. 1664""",1
Witwe des Jakob Ruckstuhl,1
nat. 10. Aug. 1738,1
geschieden von Felix Volkart von Nöschikon,1
außm Wittenbergerland,1
uß der Pfarr Bubiken,1
b. 20. Jun. 1699,1
Regula Konin,1
b. 2. Sept. 1759,1
"""ab Schnabelberg""",1
bapt. d. 30. Julii 1737. Mazingen.,1
v. Truttelfingen auß dem Baalinger Amt,1
b. Mey 1746,1
bapt. d. 11. Merz 1759,1
"""Im Thal der Pfr. Bäretschweil""",1
bapt. d. 22. Xbris 1765,1
v. Humlikon der Pfar Andelfingen,2
Freiamtsseckelmeister Jakob Ringgers Tochter,1
b. 2. Sept. 1752,1
b. 5. Aprill 1773,1
absque corona virginali. Umfangreiche Bemerkung wegen der Stellung von Bürgen.,1
"""Käpler""",1
"getraut am Samstag, im Abendgebet, ohne Kranz und Schäppeli",1
Johannes Spalingers sel. Tochter,1
"getauft zu Altikon ""den 20. Herbstm. 1687""",1
Herrn Rittmeister Hirzels sel. Tochter,1
Witwe des David Diener,1
Witwe des Wachtmeisters Kaspar Stierli,1
"""2. Cor. VI:1-10.""",1
"Eltern: Rudolf Nauer, Elisabeth Dürsteler",1
Hans Guten sel. Tochter,3
bapt. 1754 den 19. November,1
aus der Pfarr Dürnten,3
Kaspar Zuppingers sel. Tochter,2
n. 18. Jr. 1714,1
"von ""Lindeb.""",1
"""conc. Herr Heinrich Däniker Ps. 37. v. 4.""",1
bapt. den 24. Febr. 1726,1
b. 11. Mart. 1764,1
Hauris Tochter,1
b. 19. Oct. [17]77,1
"""von hier, aus dem Neühaus""",1
Kinden-Magdt im Wirtshaus,1
aus dem Aesch,2
"nata 1763, 25. Jun.",1
Herrn Pfarrers zu Ottenbach Jf. Tochter,1
Btlrs. aelteste Tochter,1
Hans Götschis Tochter,1
"Tochter des Müllers von Lanzenrain, Mr. Heinrich Willi",1
b. 15. Juli 1759,1
Nat. den 5ten Aug. 1753,1
Eltern: Rudolf Süsstrunk und Magdalena Ehrensperger,1
ab dem Fallenden Brunnen,5
Bapt. den 4ten Merz 1731,2
Beta Zur Linden,1
Konrad Berlis sel. Tochter,1
[bapt.] 2. Juli 1776,1
bapt. den 14. Mar. 1730,1
Nata 6. 9ber 1701,1
am Ohrt,1
von Neri,1
"""ab der Hohenrüti, der Pfr. Küßnacht""",1
"Heinrich Hofmanns, Weibels, sel. Tochter",1
bapt. d. 18. 7br. 1735,1
Wolfgang Steiners Tochter,1
"Anna Barin von Wyßenburg uß der Graafschafft Mümpelgardt, dem Herzogen von Wirtenberg zugehörig",1
baptiz. den 25. 9bris 1727,1
Elsa Owerin von Geylingen,1
nat. den 8. Jan. 1719,1
"""im rohten Acker Stein""",1
Bleistiftnachtrag: + 1747,2
Kley Jacob Morfen Tochter,1
Damlery,1
Witwe des Hans Ulrich Brennwald,1
"""baptiz. 21 9br. ao. 1669.""",1
"Bapt. 1748, 5. 8br.",1
bapt. 4. Jan. 1775,1
Baptiz. d. 7. Maji 1739,1
bapt. 4. Jan. 1777,1
"Bapt. 1755, 8. Jan.",1
B. 10. Jul. 1681,2
baptizata 30. Mart. 1710,1
b. 16. Jun. [Jahr fehlt],1
von Buslingen,3
"v. 11 b.""",1
b. 25. Dec. 1772,1
ab dem Bucher Hof,1
baptiz. 25. Juli 1728,1
Adam Tuchschmids Tochter,1
Bapt. den 16. 8ber 1721,1
Appollon,2
baptiz. den 9. 9br. 1738,1
"""a. d. Palm""",1
"""v. Gündl.""",3
us der Hütten,2
auß der Stille bei Brug,1
"""baptiz. zu Sehen d. 8. August 1671.""",1
nata 10. Xbr. 1752,1
baptizata den 14. Aprilis A°. 1723,1
im neuen Hof,1
von Thal auß dem Reinthal,2
Nata den 7ten Febr. 1723,1
ab dem Feerenwallsperg,1
Baptizata d. 13. 9bris 1735,1
ab der Bol zu Dachsen,1
"""Jgfrau Maria Catharina Marin von Stansdorf im St. Gallischen""",1
nat. Aug. 1742,1
von Weinmar,1
nat. d. 19. Maj. 1715,1
Länerin,3
bapt. d. 10. Jan. 1723,1
Eltern: Heinrich Schwarz und Ursula Schmid von Altstetten,1
spoliata ante nuptias virginitate,2
Witwe des Kaspar Kunz,1
baptiz. d. 25. Jan. 1736,1
Witwe des Hans Hitz,1
Rudolfen des Wagners Tochter,2
"""Marg.""",1
"""Maira Lisabeth Bonnewizin von Eisenach in Saxen""",1
Elsa Köppelerin,1
"Eltern: Salomon Oehninger, Elisabeth Zwingli",1
b. den 16. Weinm. 1768,1
bapt. 19. April 1740,1
nat. d. 9. Merz 1760,1
von Sewiß,1
B. den 1. Jan. 1735,1
Brëtschlerin,1
Bapt. den 5ten Augst 1756,1
Trinli Brüewiler,1
Nata die 26. Jan. 1736,1
Freny Dafornen,1
"Text ""Gen. XVII:1.""",1
Untervogt Stadtmanns Tochter,1
"""Engenhütten uß dem Apenzeller Land""",1
"Matthias (""Mathyß"") Hellers sel. Tochter",1
Hans Heinrich Stäublis Tochter,1
"Eltern: Isaak Senn von Zofingen, Verena Dätweiler",1
Herr Hauptmanns Tochter,1
Bretgscher,1
baptiz. d. 26. Maji [17]38,1
Witwe des Andreas Pfister,1
"""Huzlin""",1
"ab der Ißlen, glchr. Pfarre [Gossau]",1
Maria Stokh,1
"baptiz. 1709, den 15. 7bris",1
b. den 27. Febr. 1757,1
Meret,18
b. 1. Junii 1736,1
von Poplezen der Gemeind Otelfingen,1
nat. 5. Okt. 1749,1
Hans Hausers Tochter,1
"Leutnant ""Uli"" Fricken Tochter",1
uß der Pfarr Humbrechtigkohn,1
Scheibli,22
"""aus der Hütte, zu Klein-Bäretschweil""",1
v. Niederglatt d. Pfr. Niederhaßli,1
aus dem Gäßli von hier,1
von UnterEmbrach,1
b. den 7ten Jan. 1733,1
Possertin,1
"Nachtrag: ""Mort. den 7. Apr. 1781""",1
22 W.,1
auß der Stille,1
"Waren verwandt, er zu jung, und ist erlaubt worden.",1
b. 3. Mart. 1748. Nachtrag: Starb am 8. Mai 1817.,1
"alt Ehgaumer Johannes Hägis sel. ""des Oelers"" Tochter",2
baptiz. d. 21. Junii 1716,1
"Witwe (""Wittfr. 13 Wochen"")",1
des Kupferstechers Tochter,2
"""Wymann""",1
auß der Stilli,1
"Eltern: Hans Ulrich Maag sel., Elisabeth Schlatter",1
Bommbärger,1
"Eltern: Heinrich Reutimann, Barbara Hintermann",1
Nata den 3. Merz 1715,1
Bap. den 24. 7brs. 1725,1
Ezenspergerin,1
Fronegg Nücham von Lönigen,1
auß der Taffleten in der Pfarr Bubikon,1
Baptiz. den 12. April 1768,1
bapt. d. 6. Aug. 1701,1
"Text ""I. Thess. V:15-18.""",1
baptiz. 6. 9bris 1698,1
aus der Lezi,3
"Zimmermanns sel., schwanger",1
Amtsrichters,3
Strälin,1
Othmar Sidlers Tochter,2
Witwe des Hans Konrad Huber im Hegi,1
Küffers,3
bapt. d. 16. 8br. 1731,1
Stadttrompeters sel. [Tochter],1
B. den 10. Febr. 17[43] [Textverlust,1
ab dem Hof Nider-Schwerzenbach,1
Beati filia,1
v. Closter aus Pündten,1
G. G. G. und Sëgen,1
von Hägelen der Pfarr Bachß,1
"Dise mit Stillst. Vorwüßen u. uff Anloben, sich ohne Almosensbeschwärd zu nehren. ""Indigni cum corona""",1
"Eltern Johannes Widmer, Regula Suter (""Sauter"")",1
"von Horgen, vgl. YY 1.101 (29. März 1638)",1
aus dem Langdorff,2
v. Ober-Wyl,1
von Straaß,2
b. 19. Feb. 1713,1
bapt. 1735 den 19. [Mai],1
N. et B. den 7. 8br. 1770,1
"Vater: Hans Konrad Ehrensperger, Wachtmeister",1
nat. den 25. Aug. 1742,1
Felix Glattfelders sel. Tochter,1
"alten Wirts sel. (""A. W. sell."")",1
Knaupin,1
ex Goßau Pfr.,1
uß der Thalmülin,2
baptiz. A°. 1687 d. 24. 9bris,1
N. 15. Weinm. 1771,1
Fhürbaß,1
Sponsa nata den 1ten Jan. 1745,1
baptiz. den 12. Merz 1747,1
bapt. 18. Augst. 1754,1
"""obiit 6. Xbr. 1723""",1
der Pfarrey Grüningen,1
Färber Couris T.,1
Nat. 21. Nov. 1751,1
im Loch im Horgerberg,1
"""von Schüpffen der Pfarr Stadel""",1
geboren von Elisabeth Winkler im April 1684 laut Eheschein,1
Leüberin,1
Witwe des Kaspar Kägi von Bäretswil,1
nat. den 26. Jul. 1767,1
"Taufzeugen: Konrad Ehrsam, Zimmermann, von Weiningen, Anna Albrecht von Stadel, Hans Peter Meiers, gew. Weibels zu Dällikon Hausfrau",1
b. 1. Febr. 1724,1
Beken Tochter,1
Ursula Tummin von Wurblingen us dem Hegeüw,1
"""Henslerin""",1
Bogin,7
bapt. den 4. Nov. 1731,1
Konrad Leuen sel. Tochter,1
"""ab'm Hörnli der Pf. Bauma""",1
ab der Lurwieß,1
aus der Gemeinde Wetzikon,1
[b.] d. 2. Xbr. 1710,1
von Yslicken der Pfarr Gachlingen,1
uß'm Grüt,1
"Eltern: Heinrich Stutz und Ursula Gamper, beide sel.",1
Root Ulins Tochter,1
im Geren,2
"Eltern: Heinrich Meier, Schmied, und Anna Lips (""Lipstein"")",1
"Hans Ulrich Manzen, alt Wächters, Tochter",2
nat. 1. Jan. 1724,2
Datum des Zeugnisses für Regula Vollenweider,1
"aus der Pfarrey"" Elgg",1
geb. 5. Apr. 1767,1
Witwe des Rudolf Rühlin von Dörflingen,1
im Unterdorf. Später angebrachter Hinweis: I 358,1
bapt. den 2ten Aug. 1716,1
B. den 24. 10bre 1715,1
baptiz. 23. Nov. 1706,1
vom goldenen Ring,1
ab dem Baltsperg auß der Pfarr Embrach,1
sie ist getauft den 30. Julii 1741,1
Bapt. den 8. Jul. 1683,1
Nohtburg,1
"Einzug (""einZug"")",1
"""v. Helfenschweil ex Toggenburg""",1
Nat. 1727 den 8. Febr.,1
Irnni,1
Wäldi auß der Pfar Wigeldingen im Turgaüw,1
Bapt. den 5ten Novemb. 1747,1
Sponsa baptiz. d. 12. Jun. 1740,1
geb. den 6. Jun. 1718,1
Baptizat. die 3. 9bris 1754,1
get. 31. Oct. 1762,1
"Witwe (""Witfrau"")",2
Buch im Turgauw,1
baptiz. d. 12. 8brs. 1751,1
"""nata d. 31. Julii 1732""",1
Stillständer Heinrich Peters Tochter,1
aet. incirca 36,1
beyde aus der Pfarr Mettmenstetten,1
bapt. 14. März 1751,1
des nächsten Schwöster. Ihr Bruder Johannes Streuli heiratet am gleichen Tag.,1
get. den 15. Brachm. 1721,1
"bapt. 1661, 9. Jun.",2
bapt. d. 21. April. 1726,1
"""von Popletzen, der Pfr. Ottelfingen""",1
baptz. 8. 7br. 1754,1
"""von Hottingen bey Zürich""",1
von Weylen der Pfarr Nüforren,1
nat. 27. Mart. 1757,1
Witwe des Heinrich Vaterlaus,1
bapt. d. 3. 9ber 1754,1
geschiedene Keller,1
Honleri,1
b. 24. Juli 1718,1
aus der Matt,1
von Balingen,2
des Wynrüeffers Tochter,1
"Witwe des Gregorius Frick (""Gregori Friken nachgel. Witwen"")",1
Volgerin. Sie hat ein gutes Zeugnis von ihrem Pfarrer.,1
b. 13. Merz 1774,1
"Ärnin, ""Altorff""",1
"""aet. 26"" (gestrichen)",1
Rudolf Flucken sel. Tochter,2
den 15. Apr. 1683 nata,1
von Hallweil,1
b. 29. Apr. 1749,1
"aus ""Pünten""",1
Baptiz. den 14. Jun. 1744,1
aet. 23½,2
Trüchliken,3
"B. 1733, 24. Mai",1
nata 14. Mart. 1686,1
Text. Nupt. Rom. 13: 8 a.,1
"Jakob Spörris Tochter, ""hinder Gryffenberg""",1
von Rodolffen,1
"von Herisau, Kanton Säntis",1
Rudis Tochter,5
Margret Traber,1
Nat. den 3ten Febr. 1743,1
absque sertis et coronis nuptialibus,2
"""aus der Pfarr Wyla""",1
"Eltern: Kaspar Landis sel., Anna Ursula Stocker",1
"""ab der Vorderen Strahlegg, der Pfarr Fischenthal""",1
Schneider Hansen sel.,2
nata den 27. Febr. 1709,1
Anna Grutterin von Kefflicken,1
Bapt. den 19. Aug. 1770,1
B. 12. Jun. 1759,1
"Eltern: Salomon Schnorf, Susanna Brennwald.",1
b. 3. Augst. 1779,1
baptiz. den 4. Mertz 1703,1
Herrn Seckelmeisters sel. Tochter,1
bapt. den 17. 9br. 1715,1
bap. den 16. 7ber 1737,1
"Kleinhans Neerachers von ""Fisibach"" Tochter",1
b. 3. Augst. 1773,1
[bapt.] 20. Febr. 1774,2
"Ehebuch gibt ""Fischer""",1
"""von Hinterteüfen der Pfr. Rorbas""",1
"Eltern: Heinrich ""Hinne"" von Oberdorf, Anna Meier",1
bapt. 16. Aug. 1773,1
außm Hoff Buch,1
Baptiz. den 12ten Merz 1771,1
Witwe des Felix Rüeger,1
nat. 1754 den 10ten Merz,1
"Oberhausen ""der Pfarr Kloten""",1
B. den 17. 7bre 1719,1
Witwe des Seckelmeisters Bruppacher,1
"meine Tochter (Tochter von Bartholomäus Anhorn, Pfarrer in Elsau)",1
bapt. den 9bris 1722,1
Urseli Gyger,1
Kaspar Langen Tochter,2
bapt. den 8ten 8bris 1726,1
des Fourieren,1
"aus der Neüriedmatt, ""beyde aus dem Kirchgang Hausen""",1
bapt. den 19. Mart. 1682,1
v. Geroldschweyl der Pfarr Weyningen,1
B. 13. Aprill 1760,1
Wälti Suters Tochter,1
"""Fr. Lisabeth Kraamer, gebohrne Zur Eich""",1
Witwe des Heinrich Halbheer,1
bapt. 1686,1
bapt. 1684,1
bapt. 1685,1
bapt. d. 6. 9bris 1759,1
"Baptiz. den 6ten Febri. 1770. E III 129.4, S. 375: Die Sache kam vor das Ehegericht. ""Da nahm er die letste [Barbara Müller] und ließe die erste fahren. Vide sub. 2ten Hornung a. c.""",1
von Brientzer Gebiet,1
Das Ehegericht bewilligte die Trauung. Bemerkung.,1
"Nachtrag: ""Mort. den 21. 9br. 1770.""",1
"""von Wylerin""",1
baptiz. d. 9. Jan. 1746,1
"Herrn Hauptmann Hans Ulrich Toggenburgers, Untervogts, Tochter",1
bapt. d. 24ten Febr. 1715,1
bapt. 1688,1
"""Ioh. fil.""",1
baptiz. den 14. 9bris 1697,1
"""von Grießenberg""",1
Witwe des Kaspar Bosshard,1
"Nachtrag: ""Mort. den 20. Jan. 1769.""",1
Bapt. 6. Apr. 1733,1
Witwe des Hans Heinrich Lienberger,1
von Adlischwyl auß dem Lätten,1
bapt. d. 14. Jul. 1744,1
bapt. den 19. Xbr. 1723,1
Bapt. den 13. Febr. 1774,1
Fülliman,1
nata 3. Maji 1761. Der Brautbrief datierte vom 19. Juli 1796.,1
Christophen sel. Tochter,1
b. 23. März 1755,1
nat. den 22. Merz 1761,1
"ab dem Wallsperg, Pf. Bäretschweil",1
"beide ""der Pfar Bubikon""",1
nata den 10. Xbris 1743,1
uß der Pfarr Bärentschwyl,8
Datum der Entlassung (Eheschein an Pfarrer Hans Jakob Keller zu Horgen),1
nat. 7. Sept. 1745,1
b. 14. 9bris 1747,1
"Hansen Tochter ""us Fischenthal""",1
"""uß der Pfarr"" Mettmenstetten",1
Nata den 22. Maji 1723,1
"Herrn Metzger Marx Rosenstocks Tochter (""Hrn. Marci lanii filia"")",1
"""ab dem Lyrenhof der Pfarr Wyl bey Rafz""",1
"Wetti Felixen sl.. ""NB. Seind zusammen geschloffen. Ihnen ein Sohn getaufft den 3. 10bris 1702.""",1
"Nachtrag: ""Mort. den 21. Jan. 1788.""",1
Textverlust durch weggeschnittenen Teil am Blattende,1
N. die 7. Aug. 1753,1
Witwe des J. Moos,1
"Nachtrag: ""Mort. den 18. Xbr. 1768.""",1
Bapt. den 17ten Augsten 1727,1
Sponsa baptiz. d. 25. 9bris 1759,1
Trini Sigli,1
Kellers,2
"""aus dem Zipfelhause""",1
"""kömt nach Ludrätiken der Gemeine Thalwyl""",1
aus der Hub der Pfarr Bachß,1
Hans Jakob Ritters des Wagners [Tochter],1
"""Jgfr. Ida Carelia Geckler von Kiel im Holsteinischen""",1
b. 7. Juli 1743,1
aetat. 44,1
aetat. 45,1
aetat. 42,1
aetat. 43,3
aetat. 40,1
"Spuria illius Buchlii Schoubingensis""",1
"von Mülliberg, der Gem. Embrach",1
Heinrich Briners sel. Tochter,1
"""Oeconomi f[ilia].""",1
Klaus Bachmanns des Tischmachers Tochter,1
aetat. 49,1
baptiz. den 9. Mey 1736,1
Bapt. den 6. Jun. 1729,1
bapt. den 1. May 1704,1
Sponsa baptiz. d. 5. Xbris 1755,1
"""Ober-Engstringen, der Pfarr Höngg und Herrschafft Weiningen""",1
Witwe des Heinrich Bertschi von Höri,1
Margretha Beholtt uß dem Wyl,1
"""mit Ehren""",3
Barbara Tschieg von Zimmerwald in Bernergebieth,1
bapt. den 27. April 1773,1
"Eltern: Konrad Leibensperger, Tischler, und Anna Läubli",1
Mengen by Überlingen,1
"Rudolf Ernsten Tochter von ""Guntenschweyl""",1
b. den 14. Aug. 1763,1
Rudolf Lochmanns Tochter,1
"Eltern: Ulrich Wirth sel., Marg. Scheibli von Niederweningen",1
Küfers,5
nat. ca. 1767,1
bapt. 10. Jan. 1717,1
Nat. den 23. Maji 1745,1
"v. Örlikon, Pf. Schwamendingen",1
"""nata 1667, 12. Febr.""",1
von Rekingen der Gemeind Zurzach,1
B. den 14. Aug. 1735,1
"Eltern: Jakob Weber, Frau Barbara Schmid",1
v. Mettemteüfen der Pfarr Rorbaß,1
"Felix Christian Bäntelis, Schulmeisters, sel. Tochter",1
Adam Gampers sel. Tochter,1
"Felix Kellers, sartoris, Tochter",1
Nachtrag: + 1793,1
Nachtrag: + 1794,2
"""von Medikon der Pfarr Goßau""",2
Nachtrag: + 1796,2
Adamen des Kirchenpflegers Tochter,2
"""von Ober Rüti der Pfarr Bülach""",1
Nachtrag: + 1799,1
Regula Briggenstorfer v. Nidermarchlen der Pfr. Embrach,1
baptiz. 21. Dez. 1749,1
Emeritha,1
aus der Untermühle,3
Nachtrag: Starb am 13. Okt. 1816.,1
erhält am 17. Oktober 1694 den Geburtsschein,1
Witwe des [Franz] Neudorfer,1
B. 26. 10bre 1737,1
Bapt. 30. Aug. 1755,1
"""von Guntelingen, Pfr. Stammheim""",1
von Metschlat bey Dießenhofen,1
Lutenschlacherin,2
von Kindhausen der Pfarr Dietiken,1
"geschieden von Mr. Jakob Appenzeller von Altstetten, ""der sie nit ernehren konnte"". Das Ehegericht gab ihr Dispensation.",1
b. 2. März 1755,1
Rüttingerin,1
Bëni Alenbergers Tochter,1
nat. 28. Jan. 1764,1
"""obiit im Spittal 1731.""",1
Eltern: Salomon Schneider und Magdalena Landert,1
"i. von Heinrich Bachman dem Schneider im Gupfen leichtfertig und under fälschlich vorgegebener Impotenz abgescheidene Dirn, des Conrad Löhrlis oder Peterli-Buben Tochter im Oberhof",1
von Atliken der Pfarr Andelfingen,1
nat. 19ten Martii 1695,1
"Er: ""angenommen von minen gned. Herren zum Gmeindsgnoßen und Schmid zu Kempten""",1
Wachtmeister Heinrichs,1
ab der Rühti,1
baptiz. den 23. Jan. 1704,1
bapt. 24. Julii 1755,1
aus der Ehrlen,1
Nat. 26. Jul. 1767,1
Anna Schleer von Poppelsheimb,1
Elsbet Pfisterin,1
Hans Buchmanns Tochter,1
"Schmids. ""Kame 10 Wochen zu früh.""",1
"Johann Jakob Wagners, Pfarrers und Dekans zu Bäretswil Tochter",1
baptizata 6. 8br. 1689,1
"NB. Das so genannte Becher Geld ward der Braut von hiesiger Ehrsamen Gemeind nicht abgenommen, biß sie bejde in hier das Burger-Recht werden vindicirt u. legitimirt haben, ohnerachtet das Attestat von dem Landvogtey Amt zu Neünkirch, ...",1
nat. d. 14. Augstm. 1741,1
"Eltern: Hans Jakob Ulrich sel., Schulmeister, und Barbara Schmid sel.",1
mit dem Krantz aber unwürdig,2
"Heinrich ""Bertschikers"" Tochter",3
baptiz. d. 21. Aug. 1659.,1
"Eltern: Hans Heinrich Hinnen und Barbara Müller, beide sel.",1
n. d. 15. Jun. 1721,1
"nata 1755, 25. Xbr.",1
"genannt ""Bruder""",1
"Wegen ihres Seidenherrn ""J. Franciscus Pestalutz"" tödlichen Hinscheidens in der Landquart bei Ragaz ist die Hochzeit zum Grossmünster gehalten worden.",1
"aus der Pfarr Bauma""",1
bapt. 1706 d. 2°. Martii,1
"""auß dem Schneit der Pfar Elgg""",1
"""aus Brängaüw""",3
nat. den 10ten Novembr. 1771,1
der Pfarr Schönenberg,1
nat. 1743 den 21. Apr.,1
baptiz. den 6. 7br. 1761,1
nata d. 21. Aug. 1746,1
Eltern: Hans Bosshard und Anna Lattmann,1
vom Closter uß dem Brettigauw,1
von ober-Endingen,1
getauft 25. März 1714,1
Agneß Koleri von Düingen im Wirtenberger Land,1
"von Braunau der Pfarr Affeltrangen""",1
b. d. 5. 8br. 1715,1
Baptiz. den 18ten Febr. 1720,1
Nat. den 28. Febr. A°. 1744,1
b. d. 5. 8br. 1719,1
"Kaspars, Sattlers",1
"Eltern: Joachim Nüssli, Margaretha Mantel",1
b. 27. 7ber 1747,1
get. den 16. Horn. 1738,1
Bapt. den 30ten Julii 1750,1
baptiz. 15. Sept. 1709,1
baptiz. d. 25. Febr. 1731,1
"bapt. 24. 9bris 1734. Sie war vom unglücklichen Stocker von Rossau (""Pfarr"" Mettmenstetten) geschwängert worden, durften aber wegen naher Verwandtschaft nicht heiraten. Ihr Söhnlein wurde ehe- und erblich erklärt.",1
"Eltern: Hans Konrad Klöti, Verena Akeret",1
Bapt. den 13ten Febr. 1729,1
Eltern: Hans Ulrich Huber und Susanna Burkhard,1
bapt. 30. Januar. 1763,1
aus Thurhaus,1
ab dem Schaffart bei Stein,1
von Eberschweil der Pfarr BischoffZell in dem oberen Thurgöw,1
von Örlikon der Gemeine Schwamendingen,1
Bapt. den 30ten Jenner 1752,1
"von Raat der Pfarr Stadel""",1
[Vorname aus dem Ehebuch Grossmünster ergänzt],1
Gerichtsvogt Buchers Tochter,1
b. 1. Xbr. 1776,1
"""ab der Porten""",1
aus dem Hirzel,1
"""NB. Hatte ihre praestanda.""",1
Rudolfen sel. Tochter,20
A. Cathartina Sophia Kleiß von Altensteig des Herzogthums Würtemberg,1
b. d. 13. Oct. 1743,1
"Witwe (""Witfrauw"")",1
Bapt. den 15ten Xbr. 1754,1
Meyenfeld,1
bapt. den 24. 7br. 1719,1
"Hans Jakobs, aus dem Schömlet",1
Margaretha Müllheim von Biel,1
Witwe des Hans Jakob Harder,1
Haarmeyer,1
Hans Freien sel. Tochter,4
B. 20. Febr. [16]87,1
nat. d. 30. Maii 1728,1
Kabiß,1
bapt. d. 30. Junii 1743,1
Leutnant Uehlis Tochter,1
"beide aus der ""Pfarr"" Altsätten im Rheintal",1
"Heinrich Groben sel. Tochter. ""Nata 6. 9bris 1688""",1
nata ao. 17.. d. 1. Julii,1
Bapt. den 5ten 7bris 1706,1
bapt. d. 14. Mey 1730,1
von Ehrlos der Pfr. Hinweil,1
"gebürtig ab dem Berg der ""Pfar"" Turbenthal",1
